run_id,frame,time_ps,combined_frame_index,n_salt_bridge_atom_pairs,n_salt_bridge_residue_pairs
RUN2,360,17.5997556,161,7,6
RUN2,370,18.0886377,162,6,5
RUN2,380,18.5775198,163,6,5
RUN2,390,19.0664019,164,6,5
RUN2,400,19.555284,165,5,4
RUN2,410,20.0441661,166,5,4
RUN2,420,20.5330482,167,6,5
RUN2,430,21.0219303,168,5,4
RUN2,440,21.5108124,169,5,4
RUN2,450,21.9996945,170,2,2
RUN2,460,22.488576600000002,171,6,5
RUN2,470,22.9774587,172,6,5
RUN2,480,23.4663408,173,5,4
RUN2,490,23.9552229,174,7,5
RUN2,500,24.444105,175,6,5
RUN2,510,24.932987100000002,176,6,5
RUN2,520,25.4218692,177,6,5
RUN2,530,25.9107513,178,8,6
RUN2,540,26.3996334,179,8,6
RUN2,550,26.8885155,180,4,4
RUN2,560,27.377397600000002,181,7,5
RUN2,570,27.8662797,182,7,6
RUN2,580,28.3551618,183,6,4
RUN2,590,28.8440439,184,7,5
RUN2,600,29.332926,185,5,4
RUN2,610,29.821808100000002,186,7,5
RUN2,620,30.3106902,187,7,5
RUN2,630,30.7995723,188,4,4
RUN2,640,31.2884544,189,6,4
RUN2,650,31.7773365,190,7,5
RUN2,660,32.2662186,191,6,4
RUN2,670,32.7551007,192,8,6
RUN2,680,33.2439828,193,6,5
RUN2,690,33.7328649,194,7,5
RUN2,700,34.221747,195,7,5
RUN2,710,34.7106291,196,8,6
RUN2,720,35.1995112,197,7,6
RUN2,730,35.6883933,198,6,5
RUN2,740,36.1772754,199,5,4
RUN2,750,36.666157500000004,200,5,4
RUN2,760,37.1550396,201,8,6
RUN2,770,37.6439217,202,8,6
RUN2,780,38.1328038,203,6,5
RUN2,790,38.6216859,204,6,5
RUN2,800,39.110568,205,4,3
RUN2,810,39.5994501,206,6,5
RUN2,820,40.0883322,207,4,3
RUN2,830,40.5772143,208,5,4
RUN2,840,41.0660964,209,4,4
RUN2,850,41.554978500000004,210,7,6
RUN2,860,42.0438606,211,5,5
RUN2,870,42.5327427,212,5,5
RUN2,880,43.0216248,213,6,5
RUN2,890,43.5105069,214,5,4
RUN2,900,43.999389,215,6,5
RUN2,910,44.4882711,216,5,4
RUN2,920,44.977153200000004,217,6,5
RUN2,930,45.4660353,218,7,6
RUN2,940,45.9549174,219,5,5
RUN2,950,46.443799500000004,220,6,5
RUN2,960,46.9326816,221,7,5
RUN2,970,47.4215637,222,5,4
RUN2,980,47.9104458,223,6,5
RUN2,990,48.3993279,224,5,4
RUN2,1000,48.88821,225,5,4
RUN2,1010,49.3770921,226,5,5
RUN2,1020,49.865974200000004,227,6,4
